session_id,user_id,page,sponsored_listing_viewed,banner_viewed,homepage_promo_seen,product_search_view,sponsored_listing_viewed_cost,banner_viewed_cost,homepage_promo_seen_cost,product_search_view_cost,session_total_cost
S3540,U1716,product,0,0,1,1,0.0,0.0,0.27,0.44,0.71
S3541,U1716,offers,1,0,0,0,1.13,0.0,0.0,0.0,1.13
S3542,U1716,search,1,0,1,1,1.47,0.0,0.91,0.3,2.68
S3543,U1716,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3544,U1717,search,0,0,1,0,0.0,0.0,1.21,0.0,1.21
S3545,U1717,home,0,0,1,1,0.0,0.0,0.79,0.28,1.07
S3546,U1717,home,0,1,0,1,0.0,0.94,0.0,0.3,1.24
S3547,U1717,category,0,0,0,1,0.0,0.0,0.0,0.23,0.23
S3548,U1717,category,0,0,1,1,0.0,0.0,0.55,0.36,0.91
S3549,U1718,category,0,1,1,1,0.0,0.75,0.82,0.46,2.03
S3550,U1718,search,1,1,1,0,2.41,0.34,1.09,0.0,3.84
S3551,U1718,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3552,U1718,product,1,0,1,1,0.62,0.0,1.35,0.41,2.38
S3553,U1719,search,0,1,1,0,0.0,0.14,0.73,0.0,0.87
S3554,U1719,offers,1,0,0,0,1.84,0.0,0.0,0.0,1.84
S3555,U1720,product,0,1,1,0,0.0,0.15,1.38,0.0,1.53
S3556,U1720,home,1,0,1,1,1.42,0.0,1.84,0.48,3.74
S3557,U1721,category,0,1,0,0,0.0,0.32,0.0,0.0,0.32
S3558,U1721,offers,1,0,0,1,0.84,0.0,0.0,0.41,1.25
S3559,U1721,category,0,1,0,1,0.0,0.56,0.0,0.46,1.02
S3560,U1721,product,0,1,1,0,0.0,0.24,0.52,0.0,0.76
S3561,U1721,search,0,0,1,1,0.0,0.0,1.65,0.26,1.91
S3562,U1722,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3563,U1722,category,0,1,1,0,0.0,0.8,1.26,0.0,2.06
S3564,U1722,offers,1,1,0,0,0.58,0.97,0.0,0.0,1.55
S3565,U1723,home,0,1,1,0,0.0,0.79,1.08,0.0,1.87
S3566,U1723,offers,0,0,0,1,0.0,0.0,0.0,0.1,0.1
S3567,U1723,home,1,1,0,0,2.39,0.68,0.0,0.0,3.07
S3568,U1723,search,0,1,0,0,0.0,0.21,0.0,0.0,0.21
S3569,U1724,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3570,U1724,search,1,1,0,1,2.01,0.38,0.0,0.14,2.53
S3571,U1724,category,0,0,1,0,0.0,0.0,1.09,0.0,1.09
S3572,U1725,search,1,0,1,1,2.76,0.0,1.63,0.48,4.87
S3573,U1725,product,0,0,0,1,0.0,0.0,0.0,0.28,0.28
S3574,U1725,offers,0,0,1,1,0.0,0.0,1.53,0.1,1.63
S3575,U1726,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3576,U1726,offers,1,1,0,1,1.08,0.58,0.0,0.34,2.0
S3577,U1726,home,1,0,0,1,1.29,0.0,0.0,0.29,1.58
S3578,U1726,search,1,0,0,1,1.35,0.0,0.0,0.2,1.55
S3579,U1727,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3580,U1727,home,0,1,0,1,0.0,0.44,0.0,0.48,0.92
S3581,U1728,product,0,0,1,0,0.0,0.0,0.75,0.0,0.75
S3582,U1728,category,1,1,0,1,1.59,0.23,0.0,0.2,2.02
S3583,U1728,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3584,U1728,product,1,0,1,0,2.67,0.0,0.77,0.0,3.44
S3585,U1729,category,0,1,0,1,0.0,0.17,0.0,0.11,0.28
S3586,U1729,offers,0,0,1,0,0.0,0.0,1.78,0.0,1.78
S3587,U1730,offers,0,0,1,0,0.0,0.0,1.78,0.0,1.78
S3588,U1730,search,0,0,1,1,0.0,0.0,0.82,0.44,1.26
S3589,U1731,category,1,0,0,1,2.1,0.0,0.0,0.25,2.35
S3590,U1731,offers,0,0,0,1,0.0,0.0,0.0,0.38,0.38
S3591,U1731,product,0,0,1,0,0.0,0.0,0.44,0.0,0.44
S3592,U1732,category,0,1,0,1,0.0,0.18,0.0,0.45,0.63
S3593,U1732,category,1,1,1,1,1.5,0.57,1.26,0.26,3.59
S3594,U1732,home,0,1,1,0,0.0,0.88,0.81,0.0,1.69
S3595,U1733,offers,1,0,1,1,2.01,0.0,1.67,0.16,3.84
S3596,U1733,offers,0,0,0,1,0.0,0.0,0.0,0.31,0.31
S3597,U1734,product,0,1,0,0,0.0,0.19,0.0,0.0,0.19
S3598,U1734,category,1,0,1,1,1.72,0.0,0.33,0.34,2.39
S3599,U1734,search,1,0,1,1,2.19,0.0,1.75,0.27,4.21
S3600,U1734,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3601,U1734,home,0,0,0,1,0.0,0.0,0.0,0.28,0.28
S3602,U1735,product,0,0,1,0,0.0,0.0,0.6,0.0,0.6
S3603,U1735,home,0,0,1,0,0.0,0.0,1.0,0.0,1.0
S3604,U1735,product,1,0,1,1,2.64,0.0,0.52,0.13,3.29
S3605,U1736,product,0,0,0,1,0.0,0.0,0.0,0.18,0.18
S3606,U1736,offers,0,0,1,1,0.0,0.0,0.83,0.24,1.07
S3607,U1736,product,1,0,0,1,2.23,0.0,0.0,0.16,2.39
S3608,U1736,category,0,1,1,0,0.0,0.87,1.91,0.0,2.78
S3609,U1736,offers,0,0,1,1,0.0,0.0,1.64,0.24,1.88
S3610,U1737,category,1,1,0,1,1.78,0.67,0.0,0.14,2.59
S3611,U1737,offers,0,0,0,1,0.0,0.0,0.0,0.2,0.2
S3612,U1737,category,0,1,1,1,0.0,0.15,1.75,0.29,2.19
S3613,U1738,search,1,0,0,0,2.97,0.0,0.0,0.0,2.97
S3614,U1738,product,1,0,0,1,2.68,0.0,0.0,0.11,2.79
S3615,U1738,category,0,1,0,1,0.0,0.52,0.0,0.21,0.73
S3616,U1738,home,1,0,1,1,1.64,0.0,0.72,0.35,2.71
S3617,U1738,category,0,0,1,0,0.0,0.0,0.38,0.0,0.38
S3618,U1739,home,0,0,1,1,0.0,0.0,0.23,0.09,0.32
S3619,U1739,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3620,U1739,home,1,1,1,0,0.9,0.93,1.78,0.0,3.61
S3621,U1739,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3622,U1740,category,0,0,1,0,0.0,0.0,0.27,0.0,0.27
S3623,U1740,search,0,0,1,1,0.0,0.0,0.67,0.36,1.03
S3624,U1741,product,0,1,1,1,0.0,0.84,1.44,0.27,2.55
S3625,U1741,home,0,0,1,1,0.0,0.0,0.92,0.3,1.22
S3626,U1742,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3627,U1742,product,0,1,0,0,0.0,0.59,0.0,0.0,0.59
S3628,U1743,product,0,0,1,1,0.0,0.0,1.7,0.4,2.1
S3629,U1743,offers,1,0,1,0,2.1,0.0,1.72,0.0,3.82
S3630,U1744,home,1,0,1,1,1.04,0.0,1.47,0.34,2.85
S3631,U1744,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3632,U1744,product,1,1,0,0,1.7,0.61,0.0,0.0,2.31
S3633,U1745,product,0,1,1,0,0.0,0.4,0.25,0.0,0.65
S3634,U1745,category,0,1,1,1,0.0,0.14,1.6,0.42,2.16
S3635,U1746,home,0,0,0,1,0.0,0.0,0.0,0.15,0.15
S3636,U1746,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3637,U1746,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3638,U1746,offers,1,1,0,0,1.64,0.8,0.0,0.0,2.44
S3639,U1746,home,1,1,0,0,2.13,0.64,0.0,0.0,2.77
S3640,U1747,offers,1,1,0,1,2.27,0.46,0.0,0.19,2.92
S3641,U1747,home,0,0,0,1,0.0,0.0,0.0,0.18,0.18
S3642,U1747,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3643,U1747,product,0,0,0,1,0.0,0.0,0.0,0.47,0.47
S3644,U1747,product,0,1,1,1,0.0,0.31,1.52,0.5,2.33
S3645,U1748,search,0,1,1,0,0.0,0.28,1.12,0.0,1.4
S3646,U1748,search,0,0,1,0,0.0,0.0,0.58,0.0,0.58
S3647,U1748,search,0,1,0,1,0.0,0.19,0.0,0.49,0.68
S3648,U1748,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3649,U1749,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3650,U1749,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3651,U1750,offers,0,0,1,1,0.0,0.0,0.53,0.42,0.95
S3652,U1750,offers,0,0,1,0,0.0,0.0,1.47,0.0,1.47
S3653,U1750,offers,0,1,0,1,0.0,0.66,0.0,0.22,0.88
S3654,U1750,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3655,U1751,home,0,0,1,1,0.0,0.0,0.78,0.24,1.02
S3656,U1751,search,0,1,1,1,0.0,0.93,1.54,0.11,2.58
S3657,U1751,product,0,1,1,1,0.0,0.9,0.66,0.38,1.94
S3658,U1752,offers,0,0,1,1,0.0,0.0,1.89,0.26,2.15
S3659,U1752,search,1,0,0,0,2.9,0.0,0.0,0.0,2.9
S3660,U1753,search,1,1,0,1,2.47,0.39,0.0,0.27,3.13
S3661,U1753,offers,0,1,1,1,0.0,0.21,1.85,0.06,2.12
S3662,U1753,search,0,0,0,1,0.0,0.0,0.0,0.31,0.31
S3663,U1753,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3664,U1754,search,0,0,0,1,0.0,0.0,0.0,0.18,0.18
S3665,U1754,home,0,1,0,0,0.0,0.28,0.0,0.0,0.28
S3666,U1755,home,0,0,1,1,0.0,0.0,1.65,0.07,1.72
S3667,U1755,offers,0,1,0,1,0.0,0.15,0.0,0.27,0.42
S3668,U1756,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3669,U1756,product,1,0,0,0,2.41,0.0,0.0,0.0,2.41
S3670,U1756,offers,1,1,1,0,2.61,0.76,0.43,0.0,3.8
S3671,U1757,home,0,1,0,1,0.0,0.15,0.0,0.38,0.53
S3672,U1757,search,1,1,0,1,1.88,0.68,0.0,0.39,2.95
S3673,U1757,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3674,U1757,offers,0,0,0,1,0.0,0.0,0.0,0.16,0.16
S3675,U1758,home,0,1,1,1,0.0,0.8,1.5,0.12,2.42
S3676,U1758,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3677,U1758,offers,1,0,0,1,2.76,0.0,0.0,0.14,2.9
S3678,U1759,product,0,1,1,0,0.0,0.54,1.63,0.0,2.17
S3679,U1759,product,0,0,1,1,0.0,0.0,1.51,0.15,1.66
S3680,U1760,category,0,0,1,0,0.0,0.0,1.45,0.0,1.45
S3681,U1760,home,0,0,0,1,0.0,0.0,0.0,0.35,0.35
S3682,U1761,offers,0,1,0,0,0.0,0.99,0.0,0.0,0.99
S3683,U1761,home,1,0,0,0,1.04,0.0,0.0,0.0,1.04
S3684,U1761,category,0,0,1,1,0.0,0.0,1.98,0.37,2.35
S3685,U1762,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3686,U1762,home,1,0,1,1,0.76,0.0,1.37,0.32,2.45
S3687,U1763,category,0,1,1,1,0.0,0.51,0.37,0.34,1.22
S3688,U1763,offers,0,1,1,0,0.0,0.79,1.13,0.0,1.92
S3689,U1763,home,0,1,0,1,0.0,0.65,0.0,0.42,1.07
S3690,U1763,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3691,U1764,offers,1,1,0,1,0.69,0.5,0.0,0.4,1.59
S3692,U1764,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3693,U1764,product,1,0,0,0,1.78,0.0,0.0,0.0,1.78
S3694,U1764,search,0,0,0,1,0.0,0.0,0.0,0.35,0.35
S3695,U1765,category,1,0,0,0,0.88,0.0,0.0,0.0,0.88
S3696,U1765,category,0,0,1,1,0.0,0.0,1.45,0.32,1.77
S3697,U1765,category,1,0,0,0,2.53,0.0,0.0,0.0,2.53
S3698,U1765,home,1,0,1,0,0.58,0.0,1.35,0.0,1.93
S3699,U1766,category,0,0,1,1,0.0,0.0,0.32,0.4,0.72
S3700,U1766,search,0,1,1,0,0.0,0.22,1.35,0.0,1.57
S3701,U1767,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3702,U1767,search,1,1,0,0,1.32,0.86,0.0,0.0,2.18
S3703,U1767,offers,1,0,0,1,0.65,0.0,0.0,0.17,0.82
S3704,U1767,search,1,0,1,0,1.73,0.0,1.83,0.0,3.56
S3705,U1767,offers,0,0,0,1,0.0,0.0,0.0,0.47,0.47
S3706,U1768,category,0,0,0,1,0.0,0.0,0.0,0.3,0.3
S3707,U1768,search,0,0,0,1,0.0,0.0,0.0,0.35,0.35
S3708,U1768,product,0,1,1,0,0.0,0.4,1.65,0.0,2.05
S3709,U1768,product,1,0,1,1,1.48,0.0,1.49,0.39,3.36
S3710,U1769,category,0,0,0,1,0.0,0.0,0.0,0.47,0.47
S3711,U1769,search,1,0,1,0,1.2,0.0,1.49,0.0,2.69
S3712,U1770,product,1,0,0,0,0.84,0.0,0.0,0.0,0.84
S3713,U1770,offers,0,1,1,0,0.0,0.23,0.97,0.0,1.2
S3714,U1770,search,0,1,1,1,0.0,0.18,0.51,0.39,1.08
S3715,U1770,category,0,1,1,0,0.0,0.68,0.34,0.0,1.02
S3716,U1771,home,1,0,0,1,2.34,0.0,0.0,0.5,2.84
S3717,U1771,category,0,0,1,0,0.0,0.0,0.59,0.0,0.59
S3718,U1771,search,0,1,0,0,0.0,0.33,0.0,0.0,0.33
S3719,U1771,product,0,1,0,1,0.0,0.11,0.0,0.27,0.38
S3720,U1772,search,1,0,1,1,2.17,0.0,1.92,0.09,4.18
S3721,U1772,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3722,U1773,home,0,1,0,0,0.0,0.33,0.0,0.0,0.33
S3723,U1773,category,0,0,1,0,0.0,0.0,1.12,0.0,1.12
S3724,U1773,search,1,0,0,0,2.57,0.0,0.0,0.0,2.57
S3725,U1774,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3726,U1774,home,0,0,1,1,0.0,0.0,1.55,0.29,1.84
S3727,U1775,home,1,0,0,1,1.07,0.0,0.0,0.26,1.33
S3728,U1775,offers,0,1,1,1,0.0,0.49,0.73,0.33,1.55
S3729,U1776,search,0,0,0,1,0.0,0.0,0.0,0.3,0.3
S3730,U1776,home,1,1,0,0,2.38,0.46,0.0,0.0,2.84
S3731,U1776,home,0,0,1,1,0.0,0.0,1.11,0.31,1.42
S3732,U1776,category,1,0,0,0,1.31,0.0,0.0,0.0,1.31
S3733,U1777,home,0,1,0,1,0.0,0.91,0.0,0.43,1.34
S3734,U1777,product,0,0,0,1,0.0,0.0,0.0,0.14,0.14
S3735,U1777,category,0,0,0,1,0.0,0.0,0.0,0.42,0.42
S3736,U1777,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3737,U1778,search,1,1,1,0,2.24,0.87,1.47,0.0,4.58
S3738,U1778,product,1,0,0,1,1.79,0.0,0.0,0.3,2.09
S3739,U1778,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3740,U1778,search,0,1,1,1,0.0,0.44,0.3,0.44,1.18
S3741,U1778,category,0,1,0,1,0.0,0.54,0.0,0.07,0.61
S3742,U1779,offers,1,1,0,1,1.25,0.76,0.0,0.44,2.45
S3743,U1779,offers,1,1,0,0,2.7,0.73,0.0,0.0,3.43
S3744,U1779,category,1,0,1,0,1.91,0.0,0.31,0.0,2.22
S3745,U1779,offers,0,1,0,0,0.0,0.21,0.0,0.0,0.21
S3746,U1779,product,1,0,1,0,1.3,0.0,0.86,0.0,2.16
S3747,U1780,offers,0,1,1,0,0.0,0.55,1.12,0.0,1.67
S3748,U1780,product,0,0,1,1,0.0,0.0,0.85,0.5,1.35
S3749,U1781,category,0,1,1,0,0.0,0.52,0.75,0.0,1.27
S3750,U1781,offers,0,1,0,1,0.0,0.28,0.0,0.06,0.34
S3751,U1781,search,0,0,1,0,0.0,0.0,1.38,0.0,1.38
S3752,U1782,offers,1,0,0,0,1.49,0.0,0.0,0.0,1.49
S3753,U1782,product,1,0,0,1,1.7,0.0,0.0,0.21,1.91
S3754,U1783,search,0,0,1,1,0.0,0.0,1.04,0.19,1.23
S3755,U1783,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3756,U1783,home,1,1,1,0,2.46,0.76,0.38,0.0,3.6
S3757,U1784,home,1,0,0,0,0.76,0.0,0.0,0.0,0.76
S3758,U1784,search,0,1,0,1,0.0,0.7,0.0,0.38,1.08
S3759,U1784,offers,0,1,1,1,0.0,0.26,2.0,0.21,2.47
S3760,U1784,offers,0,0,0,1,0.0,0.0,0.0,0.37,0.37
S3761,U1784,offers,1,0,0,1,2.12,0.0,0.0,0.12,2.24
S3762,U1785,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3763,U1785,home,0,0,1,1,0.0,0.0,0.28,0.38,0.66
S3764,U1785,home,0,1,0,1,0.0,0.44,0.0,0.39,0.83
S3765,U1785,offers,0,0,1,1,0.0,0.0,1.36,0.24,1.6
S3766,U1785,product,1,0,1,0,1.28,0.0,0.97,0.0,2.25
S3767,U1786,category,1,1,1,1,1.5,0.89,1.39,0.2,3.98
S3768,U1786,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3769,U1787,search,0,1,0,0,0.0,0.33,0.0,0.0,0.33
S3770,U1787,search,0,1,1,1,0.0,0.4,0.7,0.41,1.51
S3771,U1787,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3772,U1787,offers,0,1,0,1,0.0,0.24,0.0,0.1,0.34
S3773,U1787,category,0,0,0,1,0.0,0.0,0.0,0.1,0.1
S3774,U1788,category,1,0,0,1,2.49,0.0,0.0,0.06,2.55
S3775,U1788,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3776,U1788,home,0,1,0,0,0.0,0.39,0.0,0.0,0.39
S3777,U1788,category,0,0,1,0,0.0,0.0,0.89,0.0,0.89
S3778,U1788,search,0,0,0,1,0.0,0.0,0.0,0.1,0.1
S3779,U1789,category,1,1,1,0,2.52,0.72,2.0,0.0,5.24
S3780,U1789,offers,0,1,0,0,0.0,0.14,0.0,0.0,0.14
S3781,U1790,product,1,0,1,0,2.77,0.0,0.42,0.0,3.19
S3782,U1790,home,0,1,0,0,0.0,0.6,0.0,0.0,0.6
S3783,U1790,category,0,1,0,1,0.0,0.19,0.0,0.2,0.39
S3784,U1790,offers,0,1,0,1,0.0,0.77,0.0,0.09,0.86
S3785,U1791,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3786,U1791,product,1,1,0,1,0.98,0.95,0.0,0.41,2.34
S3787,U1791,category,1,0,0,0,1.37,0.0,0.0,0.0,1.37
S3788,U1791,search,0,0,1,1,0.0,0.0,1.08,0.17,1.25
S3789,U1791,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3790,U1792,offers,0,1,1,1,0.0,0.8,1.33,0.25,2.38
S3791,U1792,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3792,U1792,category,0,1,1,1,0.0,0.55,0.26,0.22,1.03
S3793,U1792,home,0,1,1,1,0.0,0.25,1.36,0.45,2.06
S3794,U1792,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3795,U1793,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3796,U1793,product,0,1,1,0,0.0,0.25,0.84,0.0,1.09
S3797,U1793,offers,1,1,0,0,1.06,0.64,0.0,0.0,1.7
S3798,U1793,category,1,1,1,1,2.15,0.69,1.14,0.45,4.43
S3799,U1794,category,1,1,1,1,2.86,0.95,0.27,0.37,4.45
S3800,U1794,home,0,0,1,1,0.0,0.0,1.96,0.24,2.2
S3801,U1794,home,0,1,0,0,0.0,0.99,0.0,0.0,0.99
S3802,U1795,offers,0,1,0,0,0.0,0.68,0.0,0.0,0.68
S3803,U1795,offers,0,1,0,0,0.0,0.16,0.0,0.0,0.16
S3804,U1796,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3805,U1796,home,0,1,0,0,0.0,0.38,0.0,0.0,0.38
S3806,U1797,search,0,0,1,1,0.0,0.0,1.64,0.49,2.13
S3807,U1797,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3808,U1797,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3809,U1797,search,0,0,1,1,0.0,0.0,0.49,0.15,0.64
S3810,U1798,category,0,1,0,0,0.0,0.44,0.0,0.0,0.44
S3811,U1798,category,1,0,0,0,1.08,0.0,0.0,0.0,1.08
S3812,U1798,home,1,0,0,1,2.49,0.0,0.0,0.4,2.89
S3813,U1798,search,0,1,1,0,0.0,0.8,1.59,0.0,2.39
S3814,U1799,product,0,0,1,0,0.0,0.0,1.1,0.0,1.1
S3815,U1799,offers,0,0,0,1,0.0,0.0,0.0,0.46,0.46
S3816,U1799,search,1,1,0,1,2.69,0.9,0.0,0.4,3.99
S3817,U1800,category,0,0,0,1,0.0,0.0,0.0,0.37,0.37
S3818,U1800,search,0,1,0,1,0.0,0.46,0.0,0.31,0.77
S3819,U1800,category,0,1,0,0,0.0,0.99,0.0,0.0,0.99
S3820,U1800,product,0,0,0,1,0.0,0.0,0.0,0.09,0.09
S3821,U1801,product,0,1,0,0,0.0,0.67,0.0,0.0,0.67
S3822,U1801,offers,0,0,0,1,0.0,0.0,0.0,0.48,0.48
S3823,U1801,search,0,1,0,1,0.0,0.93,0.0,0.42,1.35
S3824,U1801,offers,0,1,0,0,0.0,0.56,0.0,0.0,0.56
S3825,U1802,category,1,0,0,0,2.13,0.0,0.0,0.0,2.13
S3826,U1802,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3827,U1802,home,0,1,1,0,0.0,0.46,1.25,0.0,1.71
S3828,U1803,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3829,U1803,category,0,0,0,1,0.0,0.0,0.0,0.18,0.18
S3830,U1803,offers,0,0,1,0,0.0,0.0,1.82,0.0,1.82
S3831,U1803,search,0,0,1,0,0.0,0.0,0.37,0.0,0.37
S3832,U1803,offers,0,0,1,1,0.0,0.0,0.65,0.42,1.07
S3833,U1804,category,0,0,1,0,0.0,0.0,0.36,0.0,0.36
S3834,U1804,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3835,U1804,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3836,U1804,product,1,1,0,1,1.1,0.42,0.0,0.4,1.92
S3837,U1805,home,0,0,1,1,0.0,0.0,0.51,0.44,0.95
S3838,U1805,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3839,U1805,search,1,0,0,0,1.79,0.0,0.0,0.0,1.79
S3840,U1806,offers,0,1,1,1,0.0,0.95,0.82,0.1,1.87
S3841,U1806,offers,1,0,0,0,2.26,0.0,0.0,0.0,2.26
S3842,U1806,home,1,1,1,0,2.32,0.8,0.97,0.0,4.09
S3843,U1806,product,0,1,1,0,0.0,0.23,0.81,0.0,1.04
S3844,U1806,offers,0,0,0,1,0.0,0.0,0.0,0.13,0.13
S3845,U1807,category,0,0,0,1,0.0,0.0,0.0,0.29,0.29
S3846,U1807,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3847,U1808,search,0,1,1,1,0.0,0.32,1.71,0.37,2.4
S3848,U1808,product,0,1,1,0,0.0,0.64,0.53,0.0,1.17
S3849,U1808,offers,1,0,0,0,2.07,0.0,0.0,0.0,2.07
S3850,U1808,home,0,0,1,1,0.0,0.0,0.89,0.28,1.17
S3851,U1809,product,0,0,1,0,0.0,0.0,1.51,0.0,1.51
S3852,U1809,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3853,U1809,offers,1,0,1,0,0.57,0.0,1.07,0.0,1.64
S3854,U1810,product,1,0,1,1,2.42,0.0,0.23,0.38,3.03
S3855,U1810,category,0,1,1,1,0.0,0.67,1.67,0.25,2.59
S3856,U1810,home,1,0,1,1,1.56,0.0,1.82,0.22,3.6
S3857,U1811,search,0,0,1,1,0.0,0.0,0.33,0.41,0.74
S3858,U1811,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3859,U1811,category,0,1,1,0,0.0,0.63,1.04,0.0,1.67
S3860,U1811,offers,1,1,0,1,0.94,0.38,0.0,0.09,1.41
S3861,U1812,category,0,1,0,1,0.0,0.87,0.0,0.4,1.27
S3862,U1812,home,1,1,1,0,0.75,0.68,1.4,0.0,2.83
S3863,U1812,offers,0,1,0,1,0.0,0.3,0.0,0.05,0.35
S3864,U1813,category,1,1,0,0,1.83,0.4,0.0,0.0,2.23
S3865,U1813,product,1,0,0,0,2.92,0.0,0.0,0.0,2.92
S3866,U1813,category,0,0,1,0,0.0,0.0,1.24,0.0,1.24
S3867,U1813,product,0,0,0,1,0.0,0.0,0.0,0.2,0.2
S3868,U1814,product,1,0,0,1,1.34,0.0,0.0,0.33,1.67
S3869,U1814,product,0,0,1,1,0.0,0.0,1.33,0.47,1.8
S3870,U1814,category,1,1,0,1,1.99,0.66,0.0,0.41,3.06
S3871,U1814,search,0,0,1,1,0.0,0.0,0.79,0.42,1.21
S3872,U1814,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3873,U1815,search,1,0,0,0,1.94,0.0,0.0,0.0,1.94
S3874,U1815,home,0,0,0,1,0.0,0.0,0.0,0.39,0.39
S3875,U1815,product,0,0,0,1,0.0,0.0,0.0,0.26,0.26
S3876,U1815,product,0,1,0,0,0.0,0.78,0.0,0.0,0.78
S3877,U1816,search,1,0,1,0,1.27,0.0,0.68,0.0,1.95
S3878,U1816,home,1,1,1,0,2.55,0.41,1.11,0.0,4.07
S3879,U1816,home,0,0,1,1,0.0,0.0,0.78,0.35,1.13
S3880,U1817,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3881,U1817,category,0,0,1,0,0.0,0.0,0.85,0.0,0.85
S3882,U1817,offers,1,0,1,1,2.26,0.0,1.23,0.26,3.75
S3883,U1817,home,0,0,1,1,0.0,0.0,1.26,0.24,1.5
S3884,U1817,home,0,1,0,0,0.0,0.48,0.0,0.0,0.48
S3885,U1818,home,1,0,1,1,0.86,0.0,0.4,0.38,1.64
S3886,U1818,search,0,1,1,0,0.0,0.79,0.33,0.0,1.12
S3887,U1818,product,0,0,0,1,0.0,0.0,0.0,0.07,0.07
S3888,U1818,category,1,1,1,1,2.48,0.84,1.42,0.25,4.99
S3889,U1818,category,0,1,1,1,0.0,0.99,0.76,0.41,2.16
S3890,U1819,home,0,1,1,1,0.0,0.45,1.5,0.48,2.43
S3891,U1819,offers,1,1,1,0,1.13,0.35,0.34,0.0,1.82
S3892,U1819,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3893,U1819,home,0,1,0,1,0.0,0.25,0.0,0.15,0.4
S3894,U1820,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3895,U1820,home,1,1,0,0,1.47,0.12,0.0,0.0,1.59
S3896,U1821,product,1,1,0,1,2.79,0.47,0.0,0.3,3.56
S3897,U1821,product,0,0,0,1,0.0,0.0,0.0,0.4,0.4
S3898,U1821,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3899,U1821,category,0,0,1,0,0.0,0.0,0.38,0.0,0.38
S3900,U1822,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S3901,U1822,offers,0,0,0,1,0.0,0.0,0.0,0.12,0.12
S3902,U1822,search,1,0,0,0,2.02,0.0,0.0,0.0,2.02
