campaign_id,channel,touchpoint_type,touch_date,campaign_medium,utm_source,utm_campaign,touchpoint_status,conversion_flag,time_to_conversion,creative_id,segment_id,frequency,reach,click_through_rate,cost_per_click,landing_page_url
CAM1004,display,banner,2025-05-11 06:00:56,cpc,mailchimp,utm_890,seen,0,,CR173,S573,4,9461,0.15,0.23,https://www.roth.org/
CAM1004,search,text,2025-03-05 10:35:44,cpv,mailchimp,utm_979,converted,1,17.0,CR479,S240,1,8055,0.189,2.25,https://www.garza.net/
CAM1002,email,text,2025-04-22 01:40:34,cpc,google,utm_784,seen,0,,CR689,S948,5,7690,0.133,3.21,http://thompson-johnson.info/
CAM1002,social,banner,2025-03-16 03:41:54,cpc,google,utm_456,clicked,0,,CR430,S263,3,7424,0.138,2.43,https://www.ramsey.com/
CAM1003,display,popup,2025-05-05 08:44:18,cpm,linkedin,utm_111,converted,1,3.0,CR421,S499,4,5630,0.158,4.38,https://chen.com/
CAM1002,display,banner,2025-04-04 03:31:54,cpc,linkedin,utm_862,seen,0,,CR619,S317,5,4957,0.094,1.28,https://owens.com/
CAM1006,email,popup,2025-04-21 19:04:07,cpc,linkedin,utm_284,clicked,0,,CR371,S713,1,3095,0.166,1.87,http://www.munoz-farley.net/
CAM1007,display,popup,2025-05-13 19:28:33,cpm,google,utm_821,seen,0,,CR888,S851,3,9178,0.176,1.42,https://www.scott.com/
CAM1000,social,text,2025-04-09 23:13:41,cpc,facebook,utm_259,seen,0,,CR588,S637,2,8531,0.12,2.57,https://www.hughes-baker.com/
CAM1003,email,banner,2025-04-12 05:06:51,cpc,mailchimp,utm_170,seen,0,,CR878,S570,2,1059,0.167,3.27,https://watson-oneill.com/
CAM1005,display,popup,2025-05-14 01:35:45,cpc,google,utm_372,seen,0,,CR417,S252,3,9813,0.059,0.18,https://www.coleman.biz/
CAM1001,social,popup,2025-03-05 09:52:06,cpv,mailchimp,utm_648,seen,0,,CR318,S818,3,6190,0.017,2.14,https://clark-torres.com/
CAM1001,email,banner,2025-04-18 21:53:38,cpc,facebook,utm_543,converted,1,13.0,CR719,S281,2,5602,0.125,4.59,http://chapman.com/
CAM1004,social,video,2025-05-09 21:09:37,cpv,linkedin,utm_531,clicked,0,,CR465,S121,5,4658,0.098,2.71,http://www.moreno-ali.biz/
CAM1006,email,banner,2025-04-02 03:55:48,cpv,google,utm_685,converted,1,6.0,CR179,S864,5,8481,0.072,0.34,http://www.warner-olson.com/
CAM1000,social,text,2025-03-02 18:56:29,cpv,google,utm_828,seen,0,,CR936,S783,1,9697,0.088,1.29,http://www.simpson-grant.com/
CAM1007,email,video,2025-04-27 11:13:59,cpc,mailchimp,utm_433,seen,0,,CR321,S907,1,5764,0.2,1.71,http://watson.info/
CAM1007,display,popup,2025-05-05 08:53:50,cpv,google,utm_954,converted,1,29.0,CR378,S144,2,7352,0.113,3.13,http://www.thomas.com/
CAM1001,social,popup,2025-03-14 10:43:06,cpc,linkedin,utm_789,seen,0,,CR884,S283,3,2435,0.051,2.28,https://morris-barrett.com/
CAM1000,social,popup,2025-03-29 17:14:04,cpv,google,utm_847,seen,0,,CR301,S980,2,2814,0.112,1.18,http://www.elliott.org/
CAM1000,search,text,2025-05-22 04:48:16,cpc,linkedin,utm_644,seen,0,,CR131,S369,3,1864,0.041,3.3,https://ellis.com/
CAM1004,social,video,2025-04-06 15:39:14,cpv,linkedin,utm_215,converted,1,26.0,CR628,S285,2,1830,0.092,1.66,http://smith.com/
CAM1002,search,text,2025-04-21 02:01:22,cpv,linkedin,utm_883,converted,1,39.0,CR631,S578,1,8618,0.125,2.79,http://www.johnson.com/
CAM1001,social,popup,2025-03-22 16:33:48,cpm,google,utm_117,seen,0,,CR919,S905,2,6114,0.168,1.8,https://www.parker.info/
CAM1003,search,text,2025-05-07 03:38:32,cpm,google,utm_403,seen,0,,CR620,S390,1,7707,0.041,2.89,https://www.frey-knight.biz/
CAM1005,display,text,2025-03-31 11:53:13,cpm,facebook,utm_216,seen,0,,CR280,S889,2,9477,0.038,4.41,https://hernandez-harvey.com/
CAM1001,social,video,2025-04-04 21:03:28,cpm,mailchimp,utm_480,converted,1,41.0,CR857,S421,1,9582,0.168,2.36,http://thomas.info/
CAM1004,search,popup,2025-05-15 12:50:45,cpc,mailchimp,utm_244,seen,0,,CR846,S456,4,5039,0.162,3.64,https://smith.com/
CAM1005,search,video,2025-03-04 15:02:36,cpv,linkedin,utm_611,clicked,0,,CR371,S661,5,5357,0.157,3.07,http://www.williams-reyes.info/
CAM1007,search,banner,2025-04-13 20:19:21,cpv,google,utm_988,clicked,0,,CR267,S496,1,8379,0.191,2.63,http://www.miller-wood.org/
CAM1002,display,text,2025-05-11 12:21:11,cpc,linkedin,utm_840,clicked,0,,CR683,S770,4,6924,0.163,4.03,http://leblanc.com/
CAM1007,social,popup,2025-05-14 23:21:46,cpc,facebook,utm_858,converted,1,24.0,CR974,S439,4,6416,0.123,4.0,http://gutierrez.com/
CAM1007,email,banner,2025-05-08 21:34:34,cpm,mailchimp,utm_122,seen,0,,CR999,S944,1,5833,0.059,2.92,http://www.riley.net/
CAM1003,email,banner,2025-04-23 17:20:28,cpc,mailchimp,utm_731,clicked,0,,CR359,S735,2,3365,0.011,3.14,https://reid-johnson.net/
CAM1002,email,text,2025-04-07 01:13:58,cpv,mailchimp,utm_349,clicked,0,,CR969,S989,2,8614,0.177,2.19,http://nguyen.biz/
CAM1003,search,banner,2025-04-29 08:53:44,cpv,linkedin,utm_757,converted,1,22.0,CR903,S899,5,9007,0.03,4.83,https://turner-smith.com/
CAM1000,email,popup,2025-05-17 14:22:30,cpv,facebook,utm_686,clicked,0,,CR384,S201,4,1175,0.126,1.26,https://www.herrera-copeland.com/
CAM1003,search,video,2025-05-10 07:28:40,cpc,linkedin,utm_817,seen,0,,CR254,S333,1,2035,0.113,2.72,http://www.young-jones.com/
CAM1004,display,popup,2025-03-05 00:49:26,cpv,facebook,utm_330,converted,1,40.0,CR549,S569,2,3263,0.154,4.75,http://www.gentry.com/
CAM1000,email,video,2025-04-06 22:04:03,cpv,linkedin,utm_197,clicked,0,,CR937,S219,2,5655,0.184,4.2,https://www.french-munoz.com/
CAM1005,email,video,2025-05-05 00:07:56,cpv,google,utm_584,clicked,0,,CR898,S464,3,3121,0.118,4.43,https://www.miller-baker.com/
CAM1007,display,popup,2025-05-24 19:04:13,cpv,linkedin,utm_950,seen,0,,CR250,S443,5,2961,0.05,3.85,http://www.brock.biz/
CAM1000,social,banner,2025-05-03 20:43:57,cpv,mailchimp,utm_788,converted,1,48.0,CR669,S127,4,6566,0.101,1.82,http://tucker.com/
CAM1004,email,text,2025-03-29 02:30:17,cpm,mailchimp,utm_656,clicked,0,,CR970,S320,2,3337,0.12,1.69,http://www.green.com/
CAM1000,email,banner,2025-03-20 05:22:59,cpc,facebook,utm_761,seen,0,,CR404,S902,3,7107,0.071,4.97,http://www.acevedo.com/
CAM1002,email,text,2025-03-31 07:07:49,cpv,facebook,utm_255,clicked,0,,CR882,S176,2,1256,0.175,1.55,http://terry.com/
CAM1007,social,text,2025-03-31 13:41:01,cpm,linkedin,utm_476,seen,0,,CR992,S474,2,6520,0.136,2.74,http://barnett.net/
CAM1004,email,popup,2025-04-05 01:33:36,cpc,mailchimp,utm_721,clicked,0,,CR249,S252,2,4106,0.017,2.05,https://www.garner.biz/
CAM1000,social,popup,2025-04-14 00:06:53,cpv,linkedin,utm_194,clicked,0,,CR815,S572,4,7586,0.18,2.15,http://roth.com/
CAM1000,search,text,2025-03-20 05:12:58,cpm,mailchimp,utm_981,seen,0,,CR278,S547,1,4485,0.048,3.63,http://hines-price.com/
CAM1007,social,text,2025-04-16 00:02:13,cpm,mailchimp,utm_970,converted,1,26.0,CR135,S606,2,7587,0.094,4.92,http://www.murphy-davila.org/
CAM1007,display,banner,2025-03-27 02:20:00,cpc,linkedin,utm_415,converted,1,1.0,CR650,S551,2,1710,0.051,3.72,http://adams.info/
CAM1005,search,popup,2025-03-26 18:43:02,cpc,linkedin,utm_467,clicked,0,,CR817,S731,1,9841,0.131,0.82,https://munoz.com/
CAM1005,social,popup,2025-04-29 01:48:40,cpv,mailchimp,utm_239,seen,0,,CR764,S184,4,8642,0.143,4.54,http://www.adkins-duarte.com/
CAM1004,search,text,2025-03-09 15:17:43,cpc,linkedin,utm_384,clicked,0,,CR797,S924,3,2390,0.032,1.69,http://jones-bass.com/
CAM1003,email,banner,2025-03-22 18:18:04,cpc,google,utm_844,seen,0,,CR259,S510,1,6048,0.156,0.27,http://bell-bentley.net/
CAM1000,social,video,2025-03-05 09:57:37,cpc,mailchimp,utm_245,clicked,0,,CR351,S571,3,3920,0.146,4.3,https://allen-jennings.com/
CAM1002,search,text,2025-03-08 21:14:34,cpv,facebook,utm_813,seen,0,,CR313,S711,1,6008,0.155,3.19,http://cook.com/
CAM1006,email,video,2025-03-22 22:17:26,cpv,linkedin,utm_669,converted,1,8.0,CR904,S269,1,2636,0.108,4.96,https://www.galvan-smith.com/
CAM1007,email,video,2025-04-12 19:10:01,cpm,mailchimp,utm_173,seen,0,,CR740,S928,4,8775,0.107,4.3,https://greene-mcdowell.biz/
CAM1005,search,video,2025-05-15 05:38:30,cpv,google,utm_731,seen,0,,CR865,S471,5,9289,0.106,2.81,https://jones.biz/
CAM1007,display,text,2025-05-18 11:03:52,cpm,mailchimp,utm_171,seen,0,,CR271,S875,3,3220,0.047,2.18,http://www.morse.info/
CAM1004,social,video,2025-03-01 09:09:16,cpm,mailchimp,utm_825,seen,0,,CR164,S305,2,4335,0.14,3.99,http://herring-hubbard.com/
CAM1000,display,banner,2025-05-03 11:33:45,cpv,google,utm_667,clicked,0,,CR396,S602,4,9746,0.037,2.76,https://solomon.com/
CAM1001,email,video,2025-04-13 02:56:50,cpm,linkedin,utm_129,seen,0,,CR623,S427,3,2107,0.138,1.07,http://www.ramos.biz/
CAM1002,search,popup,2025-05-20 19:02:38,cpv,google,utm_765,seen,0,,CR144,S664,3,3009,0.026,4.32,http://www.jensen-jackson.com/
CAM1005,display,popup,2025-03-27 00:36:02,cpm,facebook,utm_702,seen,0,,CR860,S447,1,7527,0.182,1.38,https://duffy.com/
CAM1004,display,video,2025-05-22 10:47:54,cpv,mailchimp,utm_993,converted,1,33.0,CR246,S965,3,7355,0.19,2.1,https://perez-hall.net/
CAM1003,email,banner,2025-03-30 10:07:47,cpv,linkedin,utm_846,clicked,0,,CR208,S691,3,6704,0.025,1.97,https://bentley-perez.com/
CAM1003,search,banner,2025-04-16 14:35:08,cpm,google,utm_652,converted,1,10.0,CR692,S598,5,1464,0.14,1.46,http://www.young.com/
CAM1000,display,text,2025-03-31 04:57:16,cpc,google,utm_751,converted,1,38.0,CR410,S243,1,3356,0.01,3.03,http://powell.com/
CAM1002,display,video,2025-05-11 19:37:26,cpv,google,utm_291,seen,0,,CR590,S306,3,5466,0.073,4.2,https://garcia.com/
CAM1000,social,video,2025-04-25 03:21:40,cpc,mailchimp,utm_417,clicked,0,,CR129,S710,3,4952,0.085,1.04,https://gentry.com/
CAM1007,email,text,2025-05-30 04:56:49,cpc,mailchimp,utm_191,seen,0,,CR339,S878,2,4566,0.112,4.81,http://bennett.org/
CAM1006,display,text,2025-03-15 21:31:36,cpc,linkedin,utm_814,seen,0,,CR218,S323,4,1119,0.15,4.64,https://chavez.com/
CAM1005,email,banner,2025-03-27 13:15:12,cpv,mailchimp,utm_463,converted,1,34.0,CR686,S761,3,9883,0.047,1.22,http://www.lowery-myers.com/
CAM1004,email,text,2025-04-11 18:57:13,cpm,linkedin,utm_626,seen,0,,CR374,S778,1,4702,0.141,3.15,http://hansen-garcia.com/
CAM1005,display,text,2025-05-20 01:49:19,cpm,mailchimp,utm_611,seen,0,,CR997,S699,2,3165,0.028,0.85,https://martinez.com/
CAM1000,email,popup,2025-04-02 21:55:48,cpm,mailchimp,utm_417,seen,0,,CR574,S579,2,9583,0.086,4.51,http://cain.com/
CAM1005,social,video,2025-05-12 19:53:43,cpc,google,utm_709,seen,0,,CR681,S530,5,3264,0.167,0.17,https://morales-weiss.net/
CAM1001,social,video,2025-05-07 09:02:52,cpv,linkedin,utm_733,seen,0,,CR494,S459,3,4369,0.034,4.19,https://www.mcmillan.com/
CAM1002,search,popup,2025-04-05 00:18:13,cpv,mailchimp,utm_111,converted,1,40.0,CR463,S214,4,6882,0.182,0.88,https://www.greene.com/
CAM1000,social,video,2025-05-04 05:12:05,cpv,google,utm_522,seen,0,,CR921,S441,5,4714,0.042,4.15,http://larsen.biz/
CAM1002,email,text,2025-04-08 14:19:06,cpm,facebook,utm_861,seen,0,,CR121,S650,3,3320,0.181,4.9,http://martinez-bass.com/
CAM1001,email,popup,2025-04-01 23:14:52,cpm,linkedin,utm_176,clicked,0,,CR318,S974,2,8479,0.023,2.23,http://www.mercer-smith.com/
CAM1000,email,video,2025-05-16 02:19:12,cpm,linkedin,utm_235,converted,1,20.0,CR619,S723,4,1389,0.186,1.53,http://www.meyers.com/
CAM1001,display,text,2025-04-10 07:40:05,cpm,linkedin,utm_410,seen,0,,CR897,S907,3,2879,0.064,3.54,http://hoffman.org/
CAM1005,social,text,2025-04-30 20:32:54,cpv,linkedin,utm_117,clicked,0,,CR967,S269,2,6481,0.127,3.74,http://www.foley.com/
CAM1004,display,video,2025-05-05 07:14:19,cpc,facebook,utm_812,clicked,0,,CR554,S672,4,7342,0.11,4.7,http://www.nash.org/
CAM1005,social,video,2025-04-30 15:10:31,cpv,facebook,utm_700,seen,0,,CR286,S961,2,3868,0.034,1.28,http://anderson-craig.com/
CAM1005,social,text,2025-03-08 03:26:43,cpv,linkedin,utm_438,seen,0,,CR993,S768,5,3002,0.041,3.01,http://baker.info/
CAM1004,social,popup,2025-04-30 23:34:19,cpv,google,utm_595,seen,0,,CR754,S194,5,5764,0.054,0.16,http://montes-hardy.com/
CAM1000,search,popup,2025-04-28 19:52:08,cpv,linkedin,utm_548,clicked,0,,CR267,S493,5,9637,0.051,0.74,http://www.barton.net/
CAM1001,email,banner,2025-03-14 05:23:54,cpv,facebook,utm_702,converted,1,44.0,CR817,S435,3,8535,0.094,2.24,http://www.lewis-miller.biz/
CAM1004,email,popup,2025-05-19 19:16:34,cpv,facebook,utm_272,seen,0,,CR454,S813,2,4230,0.131,0.31,https://www.cruz-little.com/
CAM1000,search,text,2025-05-20 10:28:29,cpc,mailchimp,utm_188,seen,0,,CR667,S462,1,9358,0.113,1.92,http://www.gutierrez.biz/
CAM1006,display,text,2025-04-28 23:41:44,cpv,mailchimp,utm_763,clicked,0,,CR591,S868,5,6297,0.031,0.4,http://lopez.com/
CAM1005,social,video,2025-04-10 04:17:13,cpv,google,utm_255,clicked,0,,CR932,S618,4,1703,0.019,1.77,https://smith-sanchez.com/
CAM1005,search,popup,2025-05-15 21:08:56,cpc,google,utm_265,converted,1,17.0,CR916,S915,5,2499,0.049,0.6,http://www.white.net/
CAM1001,display,banner,2025-03-15 11:37:34,cpv,mailchimp,utm_213,seen,0,,CR957,S375,2,1456,0.074,1.88,https://thompson.com/
CAM1005,email,text,2025-04-14 18:25:48,cpc,facebook,utm_907,clicked,0,,CR229,S170,4,1624,0.133,3.27,https://mayer.com/
CAM1002,display,popup,2025-05-28 01:27:26,cpv,google,utm_487,seen,0,,CR363,S196,2,7591,0.174,4.5,https://turner-meyer.com/
CAM1004,social,popup,2025-05-17 19:28:42,cpm,google,utm_668,seen,0,,CR343,S669,5,8328,0.169,0.45,https://rodriguez.com/
CAM1007,email,video,2025-05-16 00:52:49,cpm,mailchimp,utm_327,clicked,0,,CR489,S593,3,2753,0.101,0.14,http://www.simmons.org/
CAM1002,social,popup,2025-05-08 16:40:12,cpm,mailchimp,utm_313,clicked,0,,CR439,S618,1,2544,0.094,4.61,http://porter.com/
CAM1005,search,video,2025-04-27 15:43:45,cpm,google,utm_463,clicked,0,,CR141,S895,2,8050,0.084,3.18,http://oneal.org/
CAM1003,search,video,2025-03-06 01:28:22,cpm,mailchimp,utm_306,clicked,0,,CR705,S737,5,4777,0.058,3.28,http://garcia.com/
CAM1004,display,popup,2025-04-07 21:10:12,cpv,facebook,utm_275,seen,0,,CR152,S732,2,2128,0.106,0.12,http://wilson.biz/
CAM1003,social,video,2025-04-08 09:02:43,cpc,facebook,utm_738,clicked,0,,CR673,S997,2,3316,0.169,0.48,http://www.lee.com/
CAM1002,email,popup,2025-03-08 00:50:40,cpm,google,utm_344,seen,0,,CR932,S596,4,1224,0.136,4.66,http://www.flores.info/
CAM1004,display,text,2025-04-15 11:28:03,cpc,mailchimp,utm_906,seen,0,,CR348,S852,1,6365,0.017,2.09,http://gonzalez.org/
CAM1004,email,banner,2025-03-31 15:58:37,cpc,facebook,utm_840,converted,1,36.0,CR776,S474,4,2245,0.146,2.89,https://www.nixon.info/
CAM1005,email,banner,2025-03-27 03:49:22,cpv,google,utm_989,clicked,0,,CR358,S100,4,8402,0.096,3.97,http://www.mendoza.biz/
CAM1005,display,video,2025-05-29 13:23:18,cpc,facebook,utm_798,clicked,0,,CR181,S835,1,2192,0.149,1.57,https://www.page.com/
CAM1006,social,text,2025-04-04 11:33:03,cpm,mailchimp,utm_104,seen,0,,CR327,S192,3,4855,0.08,4.5,https://garcia-martin.net/
CAM1002,display,banner,2025-03-29 07:37:31,cpm,facebook,utm_539,seen,0,,CR205,S917,5,2174,0.065,3.59,http://www.johnson.net/
CAM1004,social,video,2025-03-05 04:06:24,cpv,google,utm_794,seen,0,,CR304,S787,4,5464,0.159,1.2,https://johnson.com/
CAM1002,social,popup,2025-04-26 02:55:21,cpc,linkedin,utm_304,seen,0,,CR856,S973,4,9176,0.171,3.19,http://hansen.com/
CAM1007,search,banner,2025-05-17 14:40:10,cpc,facebook,utm_113,seen,0,,CR377,S523,2,3036,0.038,1.88,http://www.vega-boyd.com/
CAM1001,email,video,2025-03-09 01:55:38,cpm,linkedin,utm_994,seen,0,,CR719,S173,2,4228,0.101,1.38,http://moran.com/
CAM1004,email,popup,2025-04-22 21:24:09,cpv,linkedin,utm_676,converted,1,26.0,CR737,S857,3,5620,0.044,3.3,https://www.smith.com/
CAM1001,search,popup,2025-03-07 05:15:18,cpm,mailchimp,utm_690,seen,0,,CR540,S822,5,7465,0.137,3.43,https://www.phillips.com/
CAM1007,social,text,2025-04-12 09:56:33,cpm,facebook,utm_397,converted,1,39.0,CR853,S554,4,7338,0.068,1.27,http://wolfe.biz/
CAM1007,search,text,2025-04-01 16:12:39,cpm,mailchimp,utm_446,seen,0,,CR969,S985,2,5964,0.022,1.43,http://www.simon.com/
CAM1002,search,text,2025-03-02 18:41:22,cpm,facebook,utm_284,clicked,0,,CR494,S668,3,2918,0.011,1.0,https://www.palmer.com/
CAM1000,search,video,2025-05-06 20:38:14,cpc,linkedin,utm_201,seen,0,,CR296,S220,2,4973,0.146,2.55,https://www.patterson.com/
CAM1003,display,popup,2025-05-07 00:00:24,cpv,linkedin,utm_348,seen,0,,CR479,S332,5,7510,0.154,4.73,http://www.barnes.com/
CAM1006,search,text,2025-03-13 12:35:46,cpv,mailchimp,utm_644,seen,0,,CR497,S608,1,8411,0.065,0.23,http://hernandez.net/
CAM1003,social,video,2025-03-23 10:04:05,cpv,facebook,utm_639,seen,0,,CR844,S588,1,3878,0.071,4.98,http://www.nelson.com/
CAM1002,display,banner,2025-03-20 04:11:17,cpc,linkedin,utm_134,converted,1,35.0,CR234,S337,5,4607,0.019,0.25,https://andrews.org/
CAM1001,search,text,2025-03-14 17:49:32,cpm,facebook,utm_998,seen,0,,CR773,S761,2,4461,0.083,3.07,http://www.fletcher-walker.biz/
CAM1001,email,banner,2025-05-21 13:53:12,cpv,mailchimp,utm_543,converted,1,9.0,CR498,S615,5,9488,0.186,3.91,https://ruiz.com/
CAM1005,email,popup,2025-05-23 07:34:59,cpm,facebook,utm_776,seen,0,,CR904,S874,1,5302,0.086,2.52,http://ramirez-king.com/
CAM1004,display,video,2025-04-07 19:40:54,cpv,facebook,utm_610,clicked,0,,CR200,S384,1,7322,0.038,2.26,http://baker-marshall.com/
CAM1003,display,video,2025-05-06 13:58:11,cpc,mailchimp,utm_877,converted,1,20.0,CR804,S900,3,1162,0.133,0.34,https://rivera.com/
CAM1001,search,video,2025-04-17 13:19:12,cpv,linkedin,utm_632,converted,1,27.0,CR288,S108,5,4770,0.011,3.15,https://carpenter.com/
CAM1006,search,text,2025-04-20 01:43:29,cpm,facebook,utm_802,seen,0,,CR471,S444,5,3922,0.172,3.46,http://www.davis-howard.com/
CAM1004,search,banner,2025-05-19 10:20:57,cpm,google,utm_176,clicked,0,,CR586,S669,1,1234,0.013,0.92,http://berry.com/
CAM1005,email,video,2025-03-12 20:40:28,cpm,google,utm_581,seen,0,,CR769,S618,3,5394,0.124,0.7,https://www.rivera.com/
CAM1005,search,banner,2025-03-13 22:16:59,cpc,linkedin,utm_486,converted,1,39.0,CR801,S243,1,8436,0.029,0.92,http://monroe.info/
CAM1005,search,text,2025-05-01 17:53:47,cpc,google,utm_509,seen,0,,CR567,S774,2,8952,0.133,3.73,https://www.morse-singh.com/
CAM1000,email,banner,2025-04-18 05:57:48,cpv,mailchimp,utm_625,clicked,0,,CR941,S655,1,1140,0.02,0.65,https://www.reese-rhodes.org/
CAM1004,search,popup,2025-04-05 08:29:24,cpv,mailchimp,utm_426,seen,0,,CR491,S961,4,6294,0.113,2.48,http://www.wilson.com/
CAM1006,search,video,2025-05-19 07:54:51,cpm,facebook,utm_226,seen,0,,CR465,S806,1,7243,0.047,0.38,https://jennings.net/
CAM1003,display,text,2025-04-23 14:38:01,cpm,linkedin,utm_707,converted,1,15.0,CR906,S888,2,9148,0.129,3.61,http://walker.com/
CAM1004,email,text,2025-04-21 14:32:28,cpc,linkedin,utm_736,clicked,0,,CR944,S388,4,6010,0.051,3.76,http://www.scott.net/
CAM1002,email,popup,2025-05-26 11:56:00,cpv,google,utm_314,converted,1,11.0,CR832,S484,1,3019,0.126,3.06,http://copeland.com/
CAM1005,display,video,2025-05-17 14:26:25,cpv,facebook,utm_567,seen,0,,CR836,S595,1,7971,0.12,2.98,https://www.lynch.com/
CAM1004,display,banner,2025-05-08 04:59:09,cpm,google,utm_458,clicked,0,,CR875,S933,3,4465,0.061,3.75,https://simon.com/
CAM1001,search,text,2025-05-11 12:03:29,cpv,mailchimp,utm_451,seen,0,,CR110,S344,3,2003,0.072,1.83,https://morris-crawford.org/
CAM1007,display,video,2025-05-22 18:40:40,cpm,linkedin,utm_493,converted,1,6.0,CR959,S737,1,1053,0.046,4.59,http://www.lopez.net/
CAM1007,display,banner,2025-03-22 16:47:31,cpm,linkedin,utm_591,clicked,0,,CR453,S395,3,8624,0.171,0.96,http://mcdonald-mata.info/
CAM1003,search,text,2025-05-24 20:40:55,cpc,facebook,utm_665,clicked,0,,CR618,S166,5,6761,0.085,1.72,https://garcia.org/
CAM1003,email,banner,2025-05-26 14:58:54,cpm,google,utm_508,converted,1,28.0,CR340,S182,3,5221,0.19,1.51,https://yates.com/
CAM1003,email,text,2025-05-04 00:16:28,cpv,linkedin,utm_155,seen,0,,CR851,S133,5,2540,0.148,1.21,http://www.frank.biz/
CAM1003,search,popup,2025-05-08 20:50:06,cpm,facebook,utm_378,clicked,0,,CR278,S339,3,6056,0.174,0.86,https://www.sexton.com/
CAM1005,search,banner,2025-04-14 12:23:50,cpv,facebook,utm_756,seen,0,,CR113,S997,3,9656,0.12,1.26,https://www.powers.org/
CAM1003,social,banner,2025-05-26 05:28:28,cpm,linkedin,utm_540,seen,0,,CR197,S104,4,3775,0.175,4.36,http://www.mcneil.com/
CAM1007,search,popup,2025-05-11 21:25:42,cpm,mailchimp,utm_679,clicked,0,,CR704,S596,2,8432,0.063,1.45,http://www.hood.org/
CAM1000,display,popup,2025-05-25 19:32:08,cpv,mailchimp,utm_386,seen,0,,CR386,S140,2,7425,0.169,2.45,http://schultz.biz/
CAM1006,display,text,2025-05-30 18:48:14,cpm,facebook,utm_862,seen,0,,CR890,S239,5,1811,0.14,4.89,http://www.meyer.net/
CAM1004,display,banner,2025-05-25 15:02:29,cpm,mailchimp,utm_813,seen,0,,CR851,S696,5,6225,0.076,2.13,https://www.diaz.org/
CAM1001,email,banner,2025-04-19 17:17:01,cpc,google,utm_240,clicked,0,,CR272,S709,5,5165,0.069,3.0,https://www.mejia.org/
CAM1004,display,video,2025-04-15 09:08:52,cpc,linkedin,utm_383,seen,0,,CR134,S540,1,9462,0.134,2.39,https://www.joseph.com/
CAM1000,search,popup,2025-05-02 15:04:30,cpc,mailchimp,utm_522,seen,0,,CR159,S275,2,6855,0.192,0.78,http://crawford.org/
CAM1004,search,text,2025-04-26 13:04:21,cpm,facebook,utm_873,clicked,0,,CR668,S845,3,9918,0.128,2.43,https://ford-lester.com/
CAM1004,email,banner,2025-05-24 10:11:39,cpc,facebook,utm_877,clicked,0,,CR469,S448,1,3006,0.105,0.9,https://horn.info/
CAM1001,email,video,2025-04-09 03:02:21,cpv,google,utm_886,seen,0,,CR517,S299,3,2763,0.04,0.63,http://cruz.com/
CAM1007,search,text,2025-05-03 12:22:41,cpv,mailchimp,utm_201,clicked,0,,CR460,S403,5,4750,0.178,1.07,http://greer-holder.com/
CAM1003,display,video,2025-05-06 22:20:48,cpc,google,utm_191,seen,0,,CR783,S588,1,6982,0.028,1.57,https://www.green.net/
CAM1006,email,video,2025-03-21 07:41:58,cpv,mailchimp,utm_933,seen,0,,CR280,S291,4,6244,0.11,4.0,https://www.burnett-padilla.org/
CAM1004,social,banner,2025-04-11 16:05:34,cpc,facebook,utm_942,clicked,0,,CR215,S876,4,3209,0.122,0.21,https://romero-walker.info/
CAM1006,email,text,2025-04-02 00:38:33,cpc,google,utm_687,seen,0,,CR818,S495,4,8076,0.131,3.78,https://www.woods-parker.com/
CAM1001,email,popup,2025-03-30 18:23:24,cpv,facebook,utm_648,seen,0,,CR453,S723,4,3245,0.171,2.34,http://clark.com/
CAM1005,social,video,2025-05-18 06:58:44,cpc,google,utm_793,seen,0,,CR886,S385,3,7327,0.1,2.66,https://davis-morse.com/
